empl_ind_construction_%, agri_gross_value_livestock_m$, indstry_bus_trnsprt_pst_wrhsng_cnt, indstry_bus_prof_sci_tech_cnt, vhcl_light_rigid_truck, insolv_tot_debator_entr_bus_rel_per_insolv, agri_meat_chiecken_cnt, agri_broadacre_tot_area, bus_exit_20_plus_emply_cnt, year, vhcl_non_freight_truck, bus_exit_no_emply_cnt, empl_ind_admin_safety_%, fuel_type_diesel, bus_no_emply_cnt, bld_app_priv_dwl_exc_hs_cnt, sel_cause_non_bus_rel_insolv_caused_by_unemploy_loss_income, empl_ind_mnfctrng_%, res_prop_att_dwl_trnsfrs_cnt, indstry_bus_construction_cnt, vhcl_reg_over_10_yrs, vhcl_light_commercial, indstry_bus_mining_cnt, vhcl_heavy_rigid_truck, occ_debtor_service_worker, fuel_type_electric, vhcl_tot, p_t_trdmrk_apps_cnt, indstry_bus_hlth_soc_ass_cnt, indstry_bus_art_rec_cnt, agri_meat_cattle_cnt, empl_ind_admin_supp_%, bld_app_tot_priv_dwl_val_aud, bus_exit_5_19_emply_cnt, indstry_bus_admin_supp_cnt, bld_app_tot_non_res_bld_val_aud, occ_debtor_technician_trade, indstry_bus_retail_trd_cnt, vhcl_reg_less_than_5_yrs, vhcl_campervans, bld_app_tot_priv_dwl_cnt, indstry_bus_financ_insur_cnt, agri_gross_value_agri_production_m$, empl_ind_whlsle_trd_%, indstry_bus_accom_food_cnt, bld_app_priv_hse_cnt, fuel_type_petrol, vhcl_passenger, occ_debtor_professional, indstry_bus_tot_cnt, empl_ind_oth_serv_%, bld_app_priv_hse_val_aud, sel_cause_bus_rel_insolv_caused_by_economic, bld_app_priv_dwl_exc_hs_val_aud, indstry_bus_current_unkwn_cnt, indstry_bus_whlsle_trd_cnt, tourist_accom_over_15_rooms, bus_entr_tot_cnt, agri_area_holding, empl_ind_mining_%, occ_debtor_other_unkwn, empl_ind_edu_train_%, agri_veg_human_consumption, bus_entr_no_emply_cnt, bus_20_plus_emply_cnt, indstry_bus_ag_frst_fsh_cnt, indstry_bus_oth_serv_cnt, p_t_patent_apps_cnt, indstry_bus_rent_rl_est_cnt, indstry_bus_infomedia_telecom_cnt, bus_entr_5_19_emply_cnt, bld_app_tot_res_bld_val_aud, occ_debtor_sales_worker, indstry_bus_mnfctrng_cnt, bus_entr_20_plus_emply_cnt, indstry_bus_edu_train_cnt, agri_gross_value_crops_m$, res_prop_att_dwl_med_sal_prc_aud, empl_ind_hlth_soc_assist_%, agri_fruit_nut_orchard_tree, occ_debtor_machinery_op_driver, vhcl_motorcycles, empl_ind_ag_frst_fsh_%, empl_tot, bus_tot_cnt, agri_dairy_cattle_cnt, occ_debtor_labourer, bld_app_tot_dwl_cnt, empl_ind_prof_sci_tech_cnt_%, agri_sheep_cnt, sa2_main16, bus_5_19_emply_cnt, empl_ind_retail_trd_%, fuel_type_lpg_dual_other, insolv_tot_debator_entr_per_insolv, bus_entr_1_4_emply_cnt, occ_debtor_clerical_admin, empl_ind_trnsprt_pst_wrhsng_%, sel_cause_non_bus_rel_insolv_caused_by_excess_credit_use, empl_ind_elc_gs_wtr_wst_%, res_prop_hse_med_sal_prc_aud, empl_ind_rent_rl_est_%, agri_pig_cnt, vhcl_buses, insolv_tot_debator_entr_non_bus_rel_per_insolv, sa2_name16, bus_exit_tot_cnt, empl_ind_financ_insur_%, indstry_bus_elc_gs_wtr_wst_cnt, bld_app_tot_bld_val_aud, res_prop_hse_trnsfs_cnt, vhcl_reg_5_to_10, bus_1_4_emply_cnt, empl_ind_accom_food_%, empl_ind_art_rec_%, occ_debtor_manager, bus_exit_1_4_emply_cnt, indstry_bus_pub_admin_safety_cnt, vhcl_articulated_truck, empl_ind_infomedia_telecom_%
null,null,165,113,51,null,null,null,null,2016,4,129,null,1472,763,32,null,null,null,401,5408,1172,null,162,null,null,11938,null,44,5,null,null,135.0,3,62,2.0,null,61,2871,12,552,64,null,null,40,520,9961,10044,null,1220,null,130.0,null,5.0,25,34,null,235,null,null,null,null,null,157,5,9,52,null,93,9,3,136.0,null,30,null,3,null,null,null,null,null,436,null,null,1220,null,null,552,null,null,"213041355",62,null,517,null,64,null,null,null,null,null,null,null,20,null,"Hillside",165,null,null,138.0,null,3654,385,null,null,null,34,6,37,null
null,null,150,79,96,null,null,null,3,2016,9,118,null,2320,623,17,null,null,null,320,8166,2159,3,223,null,3,15826,null,48,18,null,null,19.0,null,33,10.0,null,94,3374,26,88,47,null,null,40,71,12607,12400,null,1155,null,17.0,null,2.0,20,39,1,176,null,null,null,null,null,110,25,25,71,null,82,5,9,21.0,null,61,null,13,null,null,null,null,null,774,null,null,1155,null,null,88,null,null,"213041356",97,null,930,null,59,null,null,null,null,null,null,null,35,null,"Melton",166,null,5,30.0,null,4282,411,null,null,null,38,6,104,null
null,null,142,50,53,null,null,null,null,2016,3,92,null,1898,496,39,null,null,null,250,7587,1833,null,152,null,3,14994,null,33,7,null,null,136.0,5,33,19.0,null,35,3330,24,633,32,null,null,22,594,12260,12186,null,784,null,130.0,null,5.0,8,20,1,179,null,null,null,null,null,132,10,11,49,null,27,null,9,136.0,null,32,3,22,null,null,null,null,null,661,null,null,784,null,null,633,null,null,"213041357",45,null,847,null,38,null,null,null,null,null,null,null,21,null,"Melton South",126,null,3,155.0,null,4077,234,null,null,null,33,3,61,null
null,null,105,49,76,null,null,null,null,2016,8,73,null,1857,412,7,null,null,null,205,6537,1728,null,179,null,3,12670,null,44,8,null,null,50.0,3,26,9.0,null,43,2702,21,247,35,null,null,25,240,10093,9927,null,653,null,49.0,null,1.0,5,17,null,147,null,null,null,null,null,111,8,7,27,null,18,3,3,51.0,null,20,null,8,null,null,null,null,null,619,null,null,653,null,null,247,null,null,"213041358",35,null,744,null,34,null,null,null,null,null,null,null,28,null,"Melton West",91,null,6,60.0,null,3428,193,null,null,null,15,5,84,null
null,null,52,18,14,null,null,null,null,2016,null,12,null,385,156,null,null,null,null,45,1434,283,null,42,null,null,3278,null,8,3,null,null,28.0,null,23,1.0,null,4,851,4,91,7,null,null,9,91,2756,2827,null,209,null,28.0,null,null,3,10,null,44,null,null,null,null,null,35,3,null,9,null,17,null,null,28.0,null,5,null,null,null,null,null,null,null,86,null,null,209,null,null,91,null,null,"213041461",5,null,140,null,9,null,null,null,null,null,null,null,8,null,"Burnside",13,null,null,29.0,null,993,42,null,null,null,7,null,12,null
null,null,52,113,18,null,null,null,3,2016,4,86,null,742,575,243,null,null,null,142,2930,444,null,26,null,6,6895,null,75,14,null,null,62.0,5,37,14.0,null,89,1801,8,275,69,null,null,67,32,5988,6112,null,934,null,12.0,null,50.0,22,41,null,215,null,null,null,null,null,157,7,12,46,null,114,8,10,62.0,null,28,null,19,null,null,null,null,null,266,null,null,934,null,null,275,null,null,"213031349",86,null,167,null,45,null,null,null,null,null,null,null,11,null,"Maribyrnong",123,null,3,76.0,null,2162,255,null,null,null,26,4,6,null
null,null,56,100,49,null,null,null,null,2016,5,77,null,1415,523,null,null,null,null,218,4655,1148,3,155,null,null,10035,null,35,9,null,null,25.0,3,37,10.0,null,44,2432,22,72,81,null,null,19,72,8086,8154,null,802,null,25.0,null,null,15,30,null,152,null,null,null,null,null,95,15,24,33,null,51,7,null,26.0,null,21,3,15,null,null,null,null,null,441,null,null,802,null,null,72,null,null,"214011376",30,null,544,null,50,null,null,null,null,null,null,null,30,null,"Skye  Sandhurst",109,null,5,35.0,null,2936,235,null,null,null,23,3,31,null
null,null,41,125,41,null,null,null,null,2016,5,74,null,802,389,13,null,null,null,77,3074,559,3,81,null,4,6213,null,30,19,null,null,16.0,3,19,null,null,44,1413,8,31,29,null,null,28,18,5230,5209,null,568,null,13.0,null,3.0,11,13,null,110,null,null,null,null,null,83,null,6,32,null,41,13,5,16.0,null,16,null,9,null,null,null,null,null,208,null,null,568,null,null,31,null,null,"213031350",36,null,213,null,20,null,null,null,null,null,null,null,57,null,"Seddon  Kingsville",88,null,null,16.0,null,1726,142,null,null,null,16,4,45,null
null,null,57,24,16,null,null,null,null,2016,null,25,null,443,198,null,null,null,null,82,1648,325,null,48,null,null,3766,null,18,null,null,null,1.0,null,28,null,null,14,978,4,3,13,null,null,6,3,3168,3249,null,291,null,1.0,null,null,6,7,null,89,null,null,null,null,null,73,null,null,7,null,14,3,null,1.0,null,5,null,6,null,null,null,null,null,99,null,null,291,null,null,3,null,null,"213041462",14,null,161,null,18,null,null,null,null,null,null,null,9,null,"Burnside Heights",41,null,null,1.0,null,1141,86,null,null,null,11,3,14,null
null,null,61,155,105,null,null,null,3,2016,14,133,null,3744,841,34,null,null,null,397,9651,3149,null,244,null,3,18356,null,42,28,null,null,55.0,7,55,11.0,null,76,3748,86,143,108,null,null,61,109,13513,13682,null,1428,null,50.0,null,5.0,14,40,2,176,null,null,null,null,null,117,26,76,87,null,111,13,5,57.0,null,85,null,16,null,null,null,null,null,1019,null,null,1428,null,null,143,null,null,"214021379",125,null,1125,null,52,null,null,null,null,null,null,null,42,null,"Hastings  Somers",189,null,8,68.0,null,4927,441,null,null,null,42,3,15,null
null,null,49,159,42,null,null,null,null,2016,null,88,null,927,569,10,null,null,null,136,2397,596,null,93,null,null,5951,null,82,13,null,null,212.0,6,45,2.0,null,73,1808,6,681,72,null,null,57,671,4827,4763,null,921,null,208.0,null,4.0,15,67,null,239,null,null,null,null,null,161,9,9,21,null,92,10,12,212.0,null,16,null,17,null,null,null,null,null,368,null,null,921,null,null,681,null,null,"213051464",61,null,219,null,71,null,null,null,null,null,null,null,14,null,"Point Cook  East",133,null,null,214.0,null,1744,290,null,null,null,35,3,67,null
null,null,143,66,123,null,null,null,null,2016,8,99,null,2795,517,52,null,null,null,176,7116,1831,null,291,null,3,17430,null,57,3,null,null,17.0,3,37,13.0,null,45,5227,18,67,37,null,null,22,15,14050,13842,null,743,null,4.0,null,12.0,10,13,null,151,null,null,null,null,null,124,15,5,38,null,46,4,4,17.0,null,20,null,5,null,null,null,null,null,1081,null,null,743,null,null,67,null,null,"213051467",45,null,654,null,30,null,null,null,null,null,null,null,39,null,"Werribee  East",121,null,3,30.0,null,5087,168,null,null,null,21,9,197,null
null,null,119,135,196,null,null,null,null,2016,20,164,null,2976,953,142,null,null,null,436,8256,2879,null,308,null,5,17377,null,41,14,null,null,33.0,6,62,30.0,null,98,4021,26,172,99,null,null,31,30,13508,13053,null,1779,null,8.0,null,25.0,30,145,1,262,null,null,null,null,null,183,58,17,98,null,198,17,10,34.0,null,216,null,16,null,null,null,null,null,801,null,null,1779,null,null,172,null,null,"214011370",307,null,964,null,65,null,null,null,null,null,null,null,36,null,"Carrum Downs",209,null,3,64.0,null,5082,457,null,null,null,39,7,58,null
null,null,66,138,132,null,null,null,null,2016,35,116,null,2294,813,21,null,null,null,399,7078,2136,null,172,null,3,13793,null,30,19,null,null,18.0,12,57,4.0,null,93,2903,40,65,88,null,null,37,44,10844,10520,null,1484,null,14.0,null,4.0,24,78,1,207,null,null,null,null,null,138,30,3,97,null,146,15,10,19.0,null,159,null,27,null,null,null,null,null,619,null,null,1484,null,null,65,null,null,"214011375",188,null,702,null,65,null,null,null,null,null,null,null,96,null,"Seaford (Vic.)",167,null,4,22.0,null,3807,447,null,null,null,38,13,43,null
null,null,91,141,180,null,null,null,null,2016,27,175,null,4029,1061,35,null,null,null,536,8603,3324,3,531,null,null,17149,null,64,23,null,null,23.0,9,61,10.0,null,94,3874,67,94,106,null,null,38,59,12210,11876,null,1796,null,18.0,null,6.0,16,58,1,239,null,null,null,null,null,163,22,138,95,null,180,9,6,25.0,null,111,null,20,null,null,null,null,null,1015,null,null,1796,null,null,94,null,null,"214021385",147,null,978,null,71,null,null,null,null,null,null,null,47,null,"Somerville",228,null,11,35.0,null,4673,563,null,null,null,43,5,82,null
